ensembl_gene_id;name_1006
YLR270W;protein homodimerization activity
YLR270W;nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
YLR270W;response to nutrient
YLR270W;protein heterodimerization activity
YLR270W;RNA 7-methylguanosine cap binding
YLR270W;positive regulation of exoribonuclease activity
YLR270W;regulation of cell aging
YLR270W;exoribonuclease activator activity
YPR084W;biological_process
YPR084W;molecular_function
YPR084W;cellular_component
YBR184W;biological_process
YBR184W;molecular_function
YBR184W;cellular_component
YMR113W;dihydrofolate synthase activity
YMR113W;tetrahydrofolylpolyglutamate biosynthetic process
YMR113W;tetrahydrofolylpolyglutamate synthase activity
YMR113W;one-carbon metabolic process
YMR113W;folic acid-containing compound biosynthetic process
YMR113W;nucleotide binding
YMR113W;ligase activity
YMR113W;ATP binding
YMR113W;biosynthetic process
YMR113W;cytoplasm
YMR113W;dihydrofolate biosynthetic process
YGR035C;biological_process
YGR035C;molecular_function
YGR035C;cellular_component
YDL222C;sporulation resulting in formation of a cellular spore
YDL222C;plasma membrane
YDL222C;obsolete plasma membrane enriched fraction
YDL222C;ascospore formation
YDL222C;fungal-type cell wall organization
YDL222C;cell cortex
YDL222C;molecular_function
YDL222C;response to stress
YDL222C;integral component of membrane
YDL222C;membrane
YDL222C;mitochondrion
YCL008C;protein transport
YCL008C;cellular protein modification process
YCL008C;ubiquitin binding
YCL008C;protein targeting to membrane
YCL008C;late endosome membrane
YCL008C;protein targeting to vacuole
YCL008C;endosome
YCL008C;late endosome to vacuole transport
YCL008C;ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
YCL008C;acid-amino acid ligase activity
YCL008C;cytoplasmic side of plasma membrane
YCL008C;ESCRT I complex
YCL008C;negative regulation of protein polyubiquitination
YEL065W;integral component of membrane
YEL065W;endosome membrane
YEL065W;transmembrane transport
YEL065W;cellular iron ion homeostasis
YEL065W;endosome
YEL065W;cytoplasmic membrane-bounded vesicle
YEL065W;siderophore transport
YEL065W;siderophore uptake transmembrane transporter activity
YEL065W;siderophore transmembrane transport
YNL335W;phosphoric diester hydrolase activity
YNL335W;biological_process
YNL335W;lyase activity
YNL335W;metabolic process
YNL335W;catalytic activity
YNL335W;molecular_function
YNL335W;metal ion binding
YNL335W;cellular_component
YMR296C;serine C-palmitoyltransferase complex
YMR296C;SPOTS complex
YMR296C;serine C-palmitoyltransferase activity
YMR296C;sphingolipid biosynthetic process
YMR296C;obsolete membrane fraction
YMR296C;transferase activity, transferring acyl groups
YMR296C;obsolete microsome
YMR296C;endoplasmic reticulum
YMR296C;endoplasmic reticulum membrane
YMR296C;transferase activity
YMR296C;pyridoxal phosphate binding
YMR296C;transferase activity, transferring nitrogenous groups
YMR296C;biosynthetic process
YMR296C;catalytic activity
YMR296C;cytoplasm
YMR296C;integral component of membrane
YMR296C;membrane
YDR232W;tetrapyrrole biosynthetic process
YDR232W;pyridoxal phosphate binding
YDR232W;mitochondrial matrix
YDR232W;heme biosynthetic process
YDR232W;transferase activity
YDR232W;metabolic process
YDR232W;protoporphyrinogen IX biosynthetic process
YDR232W;catalytic activity
YDR232W;biosynthetic process
YDR232W;5-aminolevulinate synthase activity
YGR190C;
YHR116W;mitochondrial respiratory chain complex assembly
YHR116W;mitochondrial intermembrane space
YHR116W;molecular_function
YHR116W;cytoplasm
YHR116W;mitochondrion
YDR313C;zinc ion binding
YDR313C;protein ubiquitination
YDR313C;ligase activity
YDR313C;metal ion binding
YDR313C;ubiquitin-protein transferase activity
YDR313C;fungal-type vacuole membrane
YDR313C;endosome membrane
YDR313C;phosphatidylinositol-3-phosphate binding
YDR313C;late endosome
YDR313C;protein binding
YFR018C;transferase activity, transferring acyl groups
YFR018C;biological_process
YFR018C;transferase activity
YFR018C;molecular_function
YFR018C;proteolysis
YFR018C;peptidase activity
YFR018C;cellular_component
YKL007W;actin filament capping
YKL007W;F-actin capping protein complex
YKL007W;barbed-end actin filament capping
YKL007W;actin cytoskeleton organization
YKL007W;actin filament
YKL007W;actin binding
YKL007W;actin cortical patch
YKL007W;actin filament binding
YKL007W;mating projection tip
YKL007W;WASH complex
YIL048W;phospholipid transport
YIL048W;vacuole organization
YIL048W;phospholipid-translocating ATPase activity
YIL048W;ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
YIL048W;COPI-coated vesicle
YIL048W;retrograde vesicle-mediated transport, Golgi to ER
YIL048W;hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
YIL048W;endosome membrane
YIL048W;cation transport
YIL048W;Golgi membrane
YIL048W;Golgi apparatus
YIL048W;protein transport
YIL048W;endosome
YIL048W;magnesium ion binding
YIL048W;endocytosis
YIL048W;nucleotide binding
YIL048W;ATP binding
YIL048W;metal ion binding
YIL048W;hydrolase activity
YIL048W;integral component of membrane
YIL048W;transport
YIL048W;membrane
YIL048W;cation-transporting ATPase activity
YIL048W;ion transmembrane transport
YIL048W;phospholipid translocation
YDL213C;rRNA binding
YDL213C;ribosomal small subunit biogenesis
YDL213C;90S preribosome
YDL213C;rRNA processing
YDL213C;ribosome biogenesis
YDL213C;nucleolus
YDL213C;nucleic acid binding
YDL213C;nucleotide binding
YDL213C;RNA binding
YDL213C;nucleus
YDL213C;snoRNA binding
YDR443C;negative regulation of transcription from RNA polymerase II promoter
YDR443C;regulation of transcription from RNA polymerase II promoter
YDR443C;positive regulation of transcription from RNA polymerase II promoter
YDR443C;transcription from RNA polymerase II promoter
YDR443C;RNA polymerase II transcription coactivator activity
YDR443C;mediator complex
YDR443C;transcription factor activity, RNA polymerase II transcription factor recruiting
YDR443C;positive regulation of transcription from RNA polymerase II promoter by galactose
YDR443C;RNA polymerase II transcription cofactor activity
YNL292W;RNA modification
YNL292W;mitochondrion
YNL292W;nucleus
YNL292W;tRNA modification
YNL292W;RNA binding
YNL292W;pseudouridine synthase activity
YNL292W;pseudouridine synthesis
YNL292W;RNA processing
YNL292W;mRNA pseudouridine synthesis
YKL183C-A;biological_process
YKL183C-A;molecular_function
YKL183C-A;cellular_component
YKL183C-A;integral component of membrane
YKL183C-A;membrane
YOR324C;endoplasmic reticulum
YOR324C;endoplasmic reticulum membrane
YOR324C;molecular_function
YOR324C;response to stress
YOR324C;integral component of membrane
YOR324C;membrane
YOR324C;cellular response to salt stress
YOR324C;cellular response to alkaline pH
YNL134C;alcohol dehydrogenase (NADP+) activity
YNL134C;biological_process
YNL134C;nucleotide binding
YNL134C;zinc ion binding
YNL134C;nucleus
YNL134C;cytoplasm
YNL134C;oxidation-reduction process
YNL134C;oxidoreductase activity
YKL100C;aspartic-type endopeptidase activity
YKL100C;biological_process
YKL100C;molecular_function
YKL100C;proteolysis
YKL100C;peptidase activity
YKL100C;hydrolase activity
YKL100C;integral component of membrane
YKL100C;membrane
YKL100C;endoplasmic reticulum membrane
YOR192C-B;DNA-directed DNA polymerase activity
YOR192C-B;ribonuclease activity
YOR192C-B;transposition, RNA-mediated
YOR192C-B;DNA recombination
YOR192C-B;aspartic-type endopeptidase activity
YOR192C-B;nucleotidyltransferase activity
YOR192C-B;nuclease activity
YOR192C-B;RNA-directed DNA polymerase activity
YOR192C-B;endonuclease activity
YOR192C-B;nucleic acid binding
YOR192C-B;nucleotide binding
YOR192C-B;ATP binding
YOR192C-B;metabolic process
YOR192C-B;DNA binding
YOR192C-B;RNA binding
YOR192C-B;transferase activity
YOR192C-B;catalytic activity
YOR192C-B;proteolysis
YOR192C-B;peptidase activity
YOR192C-B;metal ion binding
YOR192C-B;hydrolase activity
YOR192C-B;nucleus
YOR192C-B;cytoplasm
YOR192C-B;RNA-DNA hybrid ribonuclease activity
YOR192C-B;DNA integration
YOR192C-B;transposition
YOR192C-B;retrotransposon nucleocapsid
YOR192C-B;viral procapsid maturation
YOR192C-B;DNA biosynthetic process
YOR192C-B;viral release from host cell
YOR192C-B;RNA-dependent DNA biosynthetic process
YOR192C-B;RNA phosphodiester bond hydrolysis
YPL021W;pseudohyphal growth
YPL021W;
YPL021W;transcription factor activity, sequence-specific DNA binding
YPL021W;sequence-specific DNA binding
YPL021W;regulation of transcription, DNA-templated
YPL021W;zinc ion binding
YPL021W;metal ion binding
YPL021W;cellular_component
YPL021W;cell wall organization
YIL146C;integral component of mitochondrial outer membrane
YIL146C;autophagy
YIL146C;mitophagy
YIL146C;mitochondrial outer membrane
YIL146C;vacuole
YIL146C;fungal-type cell wall organization
YIL146C;molecular_function
YIL146C;integral component of membrane
YIL146C;membrane
YIL146C;mitochondrion
YIL146C;vacuolar membrane
YIL146C;pre-autophagosomal structure membrane
YLR299C-A;
YNL218W;defense response
YNL218W;DNA replication, Okazaki fragment processing
YNL218W;regulation of DNA repair
YNL218W;single-stranded DNA-dependent ATPase activity
YNL218W;obsolete DNA strand annealing activity
YNL218W;ubiquitin binding
YNL218W;enzyme activator activity
YNL218W;nucleoside-triphosphatase activity
YNL218W;nucleotide binding
YNL218W;ATP binding
YNL218W;DNA binding
YNL218W;DNA repair
YNL218W;metal ion binding
YNL218W;nucleus
YNL218W;cytoplasm
YNL218W;obsolete ATP catabolic process
YNL218W;DNA strand renaturation
YNL218W;DNA replication
YNL218W;positive regulation of catalytic activity
YIL121W;potassium ion transport
YIL121W;drug transmembrane transporter activity
YIL121W;drug transmembrane transport
YIL121W;integral component of plasma membrane
YIL121W;ion transport
YIL121W;plasma membrane
YIL121W;transporter activity
YIL121W;integral component of membrane
YIL121W;transmembrane transport
YIL121W;transport
YIL121W;membrane
YIL121W;potassium ion import
YIL121W;cation transmembrane transporter activity
YIL121W;copper ion export
YNL228W;integral component of membrane
YDL167C;cytoplasmic stress granule
YDL167C;biological_process
YDL167C;nucleic acid binding
YDL167C;nucleotide binding
YDL167C;intracellular
YDL167C;RNA binding
YDL167C;molecular_function
YDL167C;zinc ion binding
YDL167C;metal ion binding
YDL167C;cytoplasm
YPL214C;ATP binding
YPL214C;cytosol
YPL214C;metal ion binding
YPL214C;thiamine biosynthetic process
YPL214C;thiamine diphosphate biosynthetic process
YPL214C;catalytic activity
YPL214C;thiamine-phosphate diphosphorylase activity
YPL214C;hydroxyethylthiazole kinase activity
YOR228C;mitochondrial outer membrane
YOR228C;biological_process
YOR228C;molecular_function
YOR228C;integral component of membrane
YOR228C;membrane
YOR228C;mitochondrion
YOR228C;mitochondrion organization
YOR228C;integral component of mitochondrial membrane
YOR228C;lipid homeostasis
YBR270C;biological_process
YBR270C;molecular_function
YBR270C;cellular_component
YGR222W;mitochondrial inner membrane
YGR222W;mRNA processing
YGR222W;RNA binding
YGR222W;mitochondrial matrix
YGR222W;extrinsic component of mitochondrial inner membrane
YGR222W;mitochondrial respiratory chain complex IV biogenesis
YGR222W;translation regulator activity
YGR222W;Group I intron splicing
YGR222W;nucleotide binding
YGR222W;nucleic acid binding
YGR222W;positive regulation of mitochondrial translation
YEL063C;arginine transmembrane transporter activity
YEL063C;basic amino acid transmembrane transporter activity
YEL063C;basic amino acid transport
YEL063C;membrane raft
YEL063C;amino acid transmembrane transporter activity
YEL063C;amino acid transmembrane transport
YEL063C;amino acid transport
YEL063C;plasma membrane
YEL063C;integral component of membrane
YEL063C;transmembrane transport
YEL063C;transport
YEL063C;membrane
YEL063C;mitochondrion
YEL063C;endosome membrane
YEL063C;arginine transport
YAL068W-A;
YML020W;biological_process
YML020W;molecular_function
YML020W;cellular_component
YGR121C;ammonium transmembrane transport
YGR121C;nitrogen utilization
YGR121C;ammonium transmembrane transporter activity
YGR121C;ammonium transport
YGR121C;plasma membrane
YGR121C;integral component of membrane
YGR121C;transport
YGR121C;membrane
YBR222C;peroxisomal membrane
YBR222C;mRNA binding
YBR222C;metabolic process
YBR222C;peroxisomal matrix
YBR222C;catalytic activity
YBR222C;oxalate-CoA ligase activity
YBR222C;oxalate catabolic process
YBR222C;identical protein binding
YDL095W;integral component of membrane
YDL095W;dolichyl-phosphate-mannose-protein mannosyltransferase activity
YDL095W;protein O-linked mannosylation
YDL095W;membrane
YDL095W;mannosyltransferase activity
YDL095W;protein O-linked glycosylation
YDL095W;regulation of endoplasmic reticulum unfolded protein response
YDL095W;ER-associated misfolded protein catabolic process
YDL095W;protein exit from endoplasmic reticulum
YDL095W;dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex
YDL095W;dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex
YDL003W;nuclear mitotic cohesin complex
YDL003W;double-strand break repair
YDL003W;condensed nuclear chromosome
YDL003W;nuclear chromosome
YDL003W;establishment of mitotic sister chromatid cohesion
YDL003W;mitotic chromosome condensation
YDL003W;chromosome segregation
YDL003W;chromosome, centromeric region
YDL003W;chromosome
YDL003W;apoptotic process
YDL003W;cell division
YDL003W;cell cycle
YDL003W;mitotic nuclear division
YDL003W;chromatin binding
YDL003W;cellular response to DNA damage stimulus
YDL003W;nucleus
YDL003W;mitochondrion
YDL003W;replication-born double-strand break repair via sister chromatid exchange
YDL003W;DNA unwinding involved in DNA replication
YDL003W;protein acetylation
YDL003W;protein binding
YOR323C;oxidation-reduction process
YOR323C;oxidoreductase activity
YOR323C;metabolic process
YOR323C;NADP binding
YOR323C;proline biosynthetic process
YOR323C;L-proline biosynthetic process
YOR323C;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
YOR323C;glutamate-5-semialdehyde dehydrogenase activity
YMR183C;plasma membrane
YMR183C;intracellular protein transport
YMR183C;Golgi to plasma membrane transport
YMR183C;integral component of membrane
YMR183C;ascospore-type prospore assembly
YMR183C;SNAP receptor activity
YMR183C;vesicle-mediated transport
YMR183C;membrane
YMR183C;prospore membrane
YMR183C;vesicle fusion
YMR183C;phosphatidic acid binding
YMR183C;protein binding
YOR274W;tRNA dimethylallyltransferase activity
YOR274W;tRNA modification
